id,serialisation,count
550,"['&', ['G', ['->', ['&', ['!', 'apnea'], ['X', 'apnea']], ['X', ['F', 'apneaAlarm']]]], ['->', 'apnea', ['F', 'apneaAlarm']]]",1
551,"['G', ['->', ['&', ['!', 'apnea'], ['X', 'apnea']], ['X', ['F', 'apneaAlarm']]]]",1
552,"['->', 'apnea', ['F', 'apneaAlarm']]",1
553,"['->', ['&', ['!', 'apnea'], ['X', 'apnea']], ['X', ['F', 'apneaAlarm']]]",1
554,"['X', ['F', 'apneaAlarm']]",1
555,"['&', ['G', ['->', ['&', ['!', 'selfTestPassed'], ['X', 'selfTestPassed']], ['X', ['F', 'StandbyMode']]]], ['->', 'selfTestPassed', ['F', 'StandbyMode']]]",1
556,"['G', ['->', ['&', ['!', 'selfTestPassed'], ['X', 'selfTestPassed']], ['X', ['F', 'StandbyMode']]]]",1
557,"['->', 'selfTestPassed', ['F', 'StandbyMode']]",1
558,"['->', ['&', ['!', 'selfTestPassed'], ['X', 'selfTestPassed']], ['X', ['F', 'StandbyMode']]]",1
559,"['X', ['F', 'StandbyMode']]",1
560,"['&', ['G', ['->', ['&', ['!', 'ventilatorSettingsChanged'], ['X', 'ventilatorSettingsChanged']], ['X', ['F', 'logVentilatorSettings']]]], ['->', 'ventilatorSettingsChanged', ['F', 'logVentilatorSettings']]]",1
561,"['G', ['->', ['&', ['!', 'ventilatorSettingsChanged'], ['X', 'ventilatorSettingsChanged']], ['X', ['F', 'logVentilatorSettings']]]]",1
562,"['->', 'ventilatorSettingsChanged', ['F', 'logVentilatorSettings']]",1
563,"['->', ['&', ['!', 'ventilatorSettingsChanged'], ['X', 'ventilatorSettingsChanged']], ['X', ['F', 'logVentilatorSettings']]]",1
564,"['&', ['!', 'ventilatorSettingsChanged'], ['X', 'ventilatorSettingsChanged']]",1
565,"['X', ['F', 'logVentilatorSettings']]",1
566,"['!', 'ventilatorSettingsChanged']",1
567,"['X', 'ventilatorSettingsChanged']",1
568,"['&', ['G', ['|', ['!', ['&', ['!', 'SelfTestMode'], ['X', 'SelfTestMode']]], ['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', 'selfTestPassed', 'selfTestFailed']]]]], ['->', 'SelfTestMode', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', 'selfTestPassed', 'selfTestFailed']]]]",1
569,"['G', ['|', ['!', ['&', ['!', 'SelfTestMode'], ['X', 'SelfTestMode']]], ['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', 'selfTestPassed', 'selfTestFailed']]]]]",1
570,"['->', 'SelfTestMode', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', 'selfTestPassed', 'selfTestFailed']]]",1
571,"['|', ['!', ['&', ['!', 'SelfTestMode'], ['X', 'SelfTestMode']]], ['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', 'selfTestPassed', 'selfTestFailed']]]]",1
572,"['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', 'selfTestPassed', 'selfTestFailed']]]",1
573,"['&', ['G', ['->', ['&', ['!', 'startUpDone'], ['X', 'startUpDone']], ['X', ['F', ['|', 'newPatient', 'resumeVentilation']]]]], ['->', 'startUpDone', ['F', ['|', 'newPatient', 'resumeVentilation']]]]",1
574,"['G', ['->', ['&', ['!', 'startUpDone'], ['X', 'startUpDone']], ['X', ['F', ['|', 'newPatient', 'resumeVentilation']]]]]",1
575,"['->', 'startUpDone', ['F', ['|', 'newPatient', 'resumeVentilation']]]",1
576,"['->', ['&', ['!', 'startUpDone'], ['X', 'startUpDone']], ['X', ['F', ['|', 'newPatient', 'resumeVentilation']]]]",1
577,"['&', ['!', 'startUpDone'], ['X', 'startUpDone']]",1
578,"['X', ['F', ['|', 'newPatient', 'resumeVentilation']]]",1
579,"['!', 'startUpDone']",1
580,"['X', 'startUpDone']",1
581,"['F', ['|', ['|', ['|', ['|', ['|', 'StartUpMode', 'SelfTestMode'], 'StandbyMode'], 'sPCVMode'], 'PSVMode'], 'FailSafeMode']]",1
582,"['|', ['|', ['|', ['|', ['|', 'StartUpMode', 'SelfTestMode'], 'StandbyMode'], 'sPCVMode'], 'PSVMode'], 'FailSafeMode']",1
583,"['|', ['|', ['|', ['|', 'StartUpMode', 'SelfTestMode'], 'StandbyMode'], 'sPCVMode'], 'PSVMode']",1
584,"['|', ['|', ['|', 'StartUpMode', 'SelfTestMode'], 'StandbyMode'], 'sPCVMode']",1
585,"['|', ['|', 'StartUpMode', 'SelfTestMode'], 'StandbyMode']",1
586,sPCVMode,1
587,"['F', ['&', 'measureFl1', 'display']]",1
588,"['&', 'measureFl1', 'display']",1
589,measureFl1,1
590,display,1
591,"['&', ['G', ['|', ['!', ['&', ['!', 'FailSafeMode'], ['X', 'FailSafeMode']]], ['X', ['U', ['!', ['&', 'FailSafeMode', ['X', ['!', 'FailSafeMode']]]], 'patientSafe']]]], ['->', 'FailSafeMode', ['U', ['!', ['&', 'FailSafeMode', ['X', ['!', 'FailSafeMode']]]], 'patientSafe']]]",1
592,"['G', ['|', ['!', ['&', ['!', 'FailSafeMode'], ['X', 'FailSafeMode']]], ['X', ['U', ['!', ['&', 'FailSafeMode', ['X', ['!', 'FailSafeMode']]]], 'patientSafe']]]]",1
593,"['->', 'FailSafeMode', ['U', ['!', ['&', 'FailSafeMode', ['X', ['!', 'FailSafeMode']]]], 'patientSafe']]",1
594,"['|', ['!', ['&', ['!', 'FailSafeMode'], ['X', 'FailSafeMode']]], ['X', ['U', ['!', ['&', 'FailSafeMode', ['X', ['!', 'FailSafeMode']]]], 'patientSafe']]]",1
595,"['!', ['&', ['!', 'FailSafeMode'], ['X', 'FailSafeMode']]]",1
596,"['X', ['U', ['!', ['&', 'FailSafeMode', ['X', ['!', 'FailSafeMode']]]], 'patientSafe']]",1
597,"['&', ['!', 'FailSafeMode'], ['X', 'FailSafeMode']]",1
598,"['X', 'FailSafeMode']",1
599,"['&', ['G', ['|', ['!', ['&', ['!', 'PCVMode'], ['X', 'PCVMode']]], ['X', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['&', ['|', ['&', 'confirmPSVParameters', 'PSVMode'], ['&', ['!', 'confirmPSVParamters'], 'PCVMode']], 'ventilating']]]]], ['->', 'PCVMode', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['&', ['|', ['&', 'confirmPSVParameters', 'PSVMode'], ['&', ['!', 'confirmPSVParamters'], 'PCVMode']], 'ventilating']]]]",1
600,"['G', ['|', ['!', ['&', ['!', 'PCVMode'], ['X', 'PCVMode']]], ['X', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['&', ['|', ['&', 'confirmPSVParameters', 'PSVMode'], ['&', ['!', 'confirmPSVParamters'], 'PCVMode']], 'ventilating']]]]]",1
601,"['->', 'PCVMode', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['&', ['|', ['&', 'confirmPSVParameters', 'PSVMode'], ['&', ['!', 'confirmPSVParamters'], 'PCVMode']], 'ventilating']]]",1
602,"['|', ['!', ['&', ['!', 'PCVMode'], ['X', 'PCVMode']]], ['X', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['&', ['|', ['&', 'confirmPSVParameters', 'PSVMode'], ['&', ['!', 'confirmPSVParamters'], 'PCVMode']], 'ventilating']]]]",1
603,"['X', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['&', ['|', ['&', 'confirmPSVParameters', 'PSVMode'], ['&', ['!', 'confirmPSVParamters'], 'PCVMode']], 'ventilating']]]",1
604,"['&', ['G', ['->', ['&', ['!', 'alarmSettingsChanged'], ['X', 'alarmSettingsChanged']], ['X', ['F', 'logAlarmSettings']]]], ['->', 'alarmSettingsChanged', ['F', 'logAlarmSettings']]]",1
605,"['G', ['->', ['&', ['!', 'alarmSettingsChanged'], ['X', 'alarmSettingsChanged']], ['X', ['F', 'logAlarmSettings']]]]",1
606,"['->', 'alarmSettingsChanged', ['F', 'logAlarmSettings']]",1
607,"['->', ['&', ['!', 'alarmSettingsChanged'], ['X', 'alarmSettingsChanged']], ['X', ['F', 'logAlarmSettings']]]",1
608,"['&', ['!', 'alarmSettingsChanged'], ['X', 'alarmSettingsChanged']]",1
609,"['X', ['F', 'logAlarmSettings']]",1
610,"['!', 'alarmSettingsChanged']",1
611,"['X', 'alarmSettingsChanged']",1
612,"['&', ['G', ['|', ['!', ['&', ['!', 'StandbyMode'], ['X', 'StandbyMode']]], ['X', ['U', ['!', ['&', 'StandbyMode', ['X', ['!', 'StandbyMode']]]], ['&', 'ventilationOff', 'ventilationParmsAdjustable']]]]], ['->', 'StandbyMode', ['U', ['!', ['&', 'StandbyMode', ['X', ['!', 'StandbyMode']]]], ['&', 'ventilationOff', 'ventilationParmsAdjustable']]]]",1
613,"['G', ['|', ['!', ['&', ['!', 'StandbyMode'], ['X', 'StandbyMode']]], ['X', ['U', ['!', ['&', 'StandbyMode', ['X', ['!', 'StandbyMode']]]], ['&', 'ventilationOff', 'ventilationParmsAdjustable']]]]]",1
614,"['->', 'StandbyMode', ['U', ['!', ['&', 'StandbyMode', ['X', ['!', 'StandbyMode']]]], ['&', 'ventilationOff', 'ventilationParmsAdjustable']]]",1
615,"['|', ['!', ['&', ['!', 'StandbyMode'], ['X', 'StandbyMode']]], ['X', ['U', ['!', ['&', 'StandbyMode', ['X', ['!', 'StandbyMode']]]], ['&', 'ventilationOff', 'ventilationParmsAdjustable']]]]",1
616,"['!', ['&', ['!', 'StandbyMode'], ['X', 'StandbyMode']]]",1
617,"['X', ['U', ['!', ['&', 'StandbyMode', ['X', ['!', 'StandbyMode']]]], ['&', 'ventilationOff', 'ventilationParmsAdjustable']]]",1
618,"['&', ['!', 'StandbyMode'], ['X', 'StandbyMode']]",1
619,"['X', 'StandbyMode']",1
620,"['&', ['G', ['|', ['!', ['&', ['!', 'StartUpMode'], ['X', 'StartUpMode']]], ['X', ['U', ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]], ['|', 'initDone', ['&', ['&', 'initFail', 'outOfServiceWarning'], 'FailSafeMode']]]]]], ['->', 'StartUpMode', ['U', ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]], ['|', 'initDone', ['&', ['&', 'initFail', 'outOfServiceWarning'], 'FailSafeMode']]]]]",1
621,"['G', ['|', ['!', ['&', ['!', 'StartUpMode'], ['X', 'StartUpMode']]], ['X', ['U', ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]], ['|', 'initDone', ['&', ['&', 'initFail', 'outOfServiceWarning'], 'FailSafeMode']]]]]]",1
622,"['->', 'StartUpMode', ['U', ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]], ['|', 'initDone', ['&', ['&', 'initFail', 'outOfServiceWarning'], 'FailSafeMode']]]]",1
623,"['|', ['!', ['&', ['!', 'StartUpMode'], ['X', 'StartUpMode']]], ['X', ['U', ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]], ['|', 'initDone', ['&', ['&', 'initFail', 'outOfServiceWarning'], 'FailSafeMode']]]]]",1
624,"['X', ['U', ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]], ['|', 'initDone', ['&', ['&', 'initFail', 'outOfServiceWarning'], 'FailSafeMode']]]]",1
625,"['&', ['G', ['|', ['!', ['&', ['!', 'PCVMode'], ['X', 'PCVMode']]], ['X', ['&', ['V', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['->', ['&', ['!', 'PSVModeSelected'], ['&', ['X', 'PSVModeSelected'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]], ['&', ['X', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['!', ['&', 'PCVInspTimeEnd', 'PSVMode']]]], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]], ['->', 'PSVModeSelected', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['!', ['&', 'PCVInspTimeEnd', 'PSVMode']]]]]]]], ['->', 'PCVMode', ['&', ['V', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['->', ['&', ['!', 'PSVModeSelected'], ['&', ['X', 'PSVModeSelected'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]], ['&', ['X', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['!', ['&', 'PCVInspTimeEnd', 'PSVMode']]]], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]], ['->', 'PSVModeSelected', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['!', ['&', 'PCVInspTimeEnd', 'PSVMode']]]]]]]",1
626,"['G', ['|', ['!', ['&', ['!', 'PCVMode'], ['X', 'PCVMode']]], ['X', ['&', ['V', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['->', ['&', ['!', 'PSVModeSelected'], ['&', ['X', 'PSVModeSelected'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]], ['&', ['X', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['!', ['&', 'PCVInspTimeEnd', 'PSVMode']]]], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]], ['->', 'PSVModeSelected', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['!', ['&', 'PCVInspTimeEnd', 'PSVMode']]]]]]]]",1
627,"['->', 'PCVMode', ['&', ['V', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['->', ['&', ['!', 'PSVModeSelected'], ['&', ['X', 'PSVModeSelected'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]], ['&', ['X', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['!', ['&', 'PCVInspTimeEnd', 'PSVMode']]]], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]], ['->', 'PSVModeSelected', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['!', ['&', 'PCVInspTimeEnd', 'PSVMode']]]]]]",1
628,"['|', ['!', ['&', ['!', 'PCVMode'], ['X', 'PCVMode']]], ['X', ['&', ['V', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['->', ['&', ['!', 'PSVModeSelected'], ['&', ['X', 'PSVModeSelected'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]], ['&', ['X', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['!', ['&', 'PCVInspTimeEnd', 'PSVMode']]]], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]], ['->', 'PSVModeSelected', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['!', ['&', 'PCVInspTimeEnd', 'PSVMode']]]]]]]",1
629,"['X', ['&', ['V', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['->', ['&', ['!', 'PSVModeSelected'], ['&', ['X', 'PSVModeSelected'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]], ['&', ['X', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['!', ['&', 'PCVInspTimeEnd', 'PSVMode']]]], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]], ['->', 'PSVModeSelected', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['!', ['&', 'PCVInspTimeEnd', 'PSVMode']]]]]]",1
630,"['&', ['G', ['->', ['&', ['!', 'powerFailure'], ['X', 'powerFailure']], ['X', ['F', 'patientSafe']]]], ['->', 'powerFailure', ['F', 'patientSafe']]]",1
631,"['G', ['->', ['&', ['!', 'powerFailure'], ['X', 'powerFailure']], ['X', ['F', 'patientSafe']]]]",1
632,"['->', 'powerFailure', ['F', 'patientSafe']]",1
633,"['->', ['&', ['!', 'powerFailure'], ['X', 'powerFailure']], ['X', ['F', 'patientSafe']]]",1
634,"['&', ['G', ['|', ['!', ['&', ['!', 'SelfTestMode'], ['X', 'SelfTestMode']]], ['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testOxygenSensorPass', 'testOxygenSensorFail'], 'testOxygenSensorSkip']]]]], ['->', 'SelfTestMode', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testOxygenSensorPass', 'testOxygenSensorFail'], 'testOxygenSensorSkip']]]]",1
635,"['G', ['|', ['!', ['&', ['!', 'SelfTestMode'], ['X', 'SelfTestMode']]], ['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testOxygenSensorPass', 'testOxygenSensorFail'], 'testOxygenSensorSkip']]]]]",1
636,"['->', 'SelfTestMode', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testOxygenSensorPass', 'testOxygenSensorFail'], 'testOxygenSensorSkip']]]",1
637,"['|', ['!', ['&', ['!', 'SelfTestMode'], ['X', 'SelfTestMode']]], ['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testOxygenSensorPass', 'testOxygenSensorFail'], 'testOxygenSensorSkip']]]]",1
638,"['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testOxygenSensorPass', 'testOxygenSensorFail'], 'testOxygenSensorSkip']]]",1
639,"['F', ['<=', 'GBPS', '5.2']]",1
640,"['<=', 'GBPS', '5.2']",1
641,GBPS,1
642,5.2,1
643,"['&', ['G', ['->', ['&', ['!', 'patientChanged'], ['X', 'patientChanged']], ['X', ['F', 'logPatientChange']]]], ['->', 'patientChanged', ['F', 'logPatientChange']]]",1
644,"['G', ['->', ['&', ['!', 'patientChanged'], ['X', 'patientChanged']], ['X', ['F', 'logPatientChange']]]]",1
645,"['->', 'patientChanged', ['F', 'logPatientChange']]",1
646,"['->', ['&', ['!', 'patientChanged'], ['X', 'patientChanged']], ['X', ['F', 'logPatientChange']]]",1
647,"['&', ['!', 'patientChanged'], ['X', 'patientChanged']]",1
648,"['X', ['F', 'logPatientChange']]",1
649,"['!', 'patientChanged']",1
650,"['X', 'patientChanged']",1
651,"['&', ['G', ['->', ['&', ['!', ['<', 'inspiratoryPressure', 'InhaleTriggerSensitivityPCV']], ['X', ['<', 'inspiratoryPressure', 'InhaleTriggerSensitivityPCV']]], ['X', ['F', 'breathingCycleStart']]]], ['->', ['<', 'inspiratoryPressure', 'InhaleTriggerSensitivityPCV'], ['F', 'breathingCycleStart']]]",1
652,"['G', ['->', ['&', ['!', ['<', 'inspiratoryPressure', 'InhaleTriggerSensitivityPCV']], ['X', ['<', 'inspiratoryPressure', 'InhaleTriggerSensitivityPCV']]], ['X', ['F', 'breathingCycleStart']]]]",1
653,"['->', ['<', 'inspiratoryPressure', 'InhaleTriggerSensitivityPCV'], ['F', 'breathingCycleStart']]",1
654,"['->', ['&', ['!', ['<', 'inspiratoryPressure', 'InhaleTriggerSensitivityPCV']], ['X', ['<', 'inspiratoryPressure', 'InhaleTriggerSensitivityPCV']]], ['X', ['F', 'breathingCycleStart']]]",1
655,"['&', ['!', ['<', 'inspiratoryPressure', 'InhaleTriggerSensitivityPCV']], ['X', ['<', 'inspiratoryPressure', 'InhaleTriggerSensitivityPCV']]]",1
656,"['X', ['F', 'breathingCycleStart']]",1
657,"['!', ['<', 'inspiratoryPressure', 'InhaleTriggerSensitivityPCV']]",1
658,"['X', ['<', 'inspiratoryPressure', 'InhaleTriggerSensitivityPCV']]",1
659,"['&', ['G', ['|', ['!', ['&', ['!', 'SelfTestMode'], ['X', 'SelfTestMode']]], ['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testAlarmsPass', 'testAlarmsFail'], 'testAlarmsSkip']]]]], ['->', 'SelfTestMode', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testAlarmsPass', 'testAlarmsFail'], 'testAlarmsSkip']]]]",1
660,"['G', ['|', ['!', ['&', ['!', 'SelfTestMode'], ['X', 'SelfTestMode']]], ['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testAlarmsPass', 'testAlarmsFail'], 'testAlarmsSkip']]]]]",1
661,"['->', 'SelfTestMode', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testAlarmsPass', 'testAlarmsFail'], 'testAlarmsSkip']]]",1
662,"['|', ['!', ['&', ['!', 'SelfTestMode'], ['X', 'SelfTestMode']]], ['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testAlarmsPass', 'testAlarmsFail'], 'testAlarmsSkip']]]]",1
663,"['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testAlarmsPass', 'testAlarmsFail'], 'testAlarmsSkip']]]",1
664,"['&', ['G', ['->', ['&', ['!', 'gasSupplyFailure'], ['X', 'gasSupplyFailure']], ['X', ['F', 'patientSafe']]]], ['->', 'gasSupplyFailure', ['F', 'patientSafe']]]",1
665,"['G', ['->', ['&', ['!', 'gasSupplyFailure'], ['X', 'gasSupplyFailure']], ['X', ['F', 'patientSafe']]]]",1
666,"['->', 'gasSupplyFailure', ['F', 'patientSafe']]",1
667,"['->', ['&', ['!', 'gasSupplyFailure'], ['X', 'gasSupplyFailure']], ['X', ['F', 'patientSafe']]]",1
668,"['&', ['!', 'gasSupplyFailure'], ['X', 'gasSupplyFailure']]",1
669,"['!', 'gasSupplyFailure']",1
670,"['X', 'gasSupplyFailure']",1
671,"['F', ['&', ['->', 'enableLeakCompensation', 'leakCompensation'], ['->', 'disableLeakCompensation', ['&', ['!', 'leakCompensation'], ['!', 'enableLeakCompensation']]]]]",1
672,"['&', ['->', 'enableLeakCompensation', 'leakCompensation'], ['->', 'disableLeakCompensation', ['&', ['!', 'leakCompensation'], ['!', 'enableLeakCompensation']]]]",1
673,"['->', 'disableLeakCompensation', ['&', ['!', 'leakCompensation'], ['!', 'enableLeakCompensation']]]",1
674,disableLeakCompensation,1
675,"['&', ['!', 'leakCompensation'], ['!', 'enableLeakCompensation']]",1
676,"['!', 'enableLeakCompensation']",1
677,"['&', ['G', ['->', ['&', ['!', 'off'], ['X', 'off']], ['X', ['&', ['|', ['G', '[0,15]', ['!', ['!', 'resumeVentilation']]], ['G', ['!', ['!', 'resumeVentilation']]]], ['F', '[0,16]', ['!', 'resumeVentilation']]]]]], ['->', 'off', ['&', ['|', ['G', '[0,15]', ['!', ['!', 'resumeVentilation']]], ['G', ['!', ['!', 'resumeVentilation']]]], ['F', '[0,16]', ['!', 'resumeVentilation']]]]]",1
678,"['G', ['->', ['&', ['!', 'off'], ['X', 'off']], ['X', ['&', ['|', ['G', '[0,15]', ['!', ['!', 'resumeVentilation']]], ['G', ['!', ['!', 'resumeVentilation']]]], ['F', '[0,16]', ['!', 'resumeVentilation']]]]]]",1
679,"['->', 'off', ['&', ['|', ['G', '[0,15]', ['!', ['!', 'resumeVentilation']]], ['G', ['!', ['!', 'resumeVentilation']]]], ['F', '[0,16]', ['!', 'resumeVentilation']]]]",1
680,"['->', ['&', ['!', 'off'], ['X', 'off']], ['X', ['&', ['|', ['G', '[0,15]', ['!', ['!', 'resumeVentilation']]], ['G', ['!', ['!', 'resumeVentilation']]]], ['F', '[0,16]', ['!', 'resumeVentilation']]]]]",1
681,"['&', ['!', 'off'], ['X', 'off']]",1
682,"['X', ['&', ['|', ['G', '[0,15]', ['!', ['!', 'resumeVentilation']]], ['G', ['!', ['!', 'resumeVentilation']]]], ['F', '[0,16]', ['!', 'resumeVentilation']]]]",1
683,"['X', 'off']",1
684,"['&', ['G', ['->', ['&', ['!', 'powerSupplyChanged'], ['X', 'powerSupplyChanged']], ['X', ['F', 'logPowerSupply']]]], ['->', 'powerSupplyChanged', ['F', 'logPowerSupply']]]",1
685,"['G', ['->', ['&', ['!', 'powerSupplyChanged'], ['X', 'powerSupplyChanged']], ['X', ['F', 'logPowerSupply']]]]",1
686,"['->', 'powerSupplyChanged', ['F', 'logPowerSupply']]",1
687,"['->', ['&', ['!', 'powerSupplyChanged'], ['X', 'powerSupplyChanged']], ['X', ['F', 'logPowerSupply']]]",1
688,"['&', ['!', 'powerSupplyChanged'], ['X', 'powerSupplyChanged']]",1
689,"['X', ['F', 'logPowerSupply']]",1
690,"['!', 'powerSupplyChanged']",1
691,"['X', 'powerSupplyChanged']",1
692,"['&', ['G', ['|', ['!', ['&', ['!', 'PCVMode'], ['X', 'PCVMode']]], ['X', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['&', ['=', 'breathingCyleTime', ['/', '1', 'RR_PCV']], ['=', 'ExpiratoryTime', ['/', 'breathingCycleTime', ['+', '1', 'ItoE_PCV']]]]]]]], ['->', 'PCVMode', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['&', ['=', 'breathingCyleTime', ['/', '1', 'RR_PCV']], ['=', 'ExpiratoryTime', ['/', 'breathingCycleTime', ['+', '1', 'ItoE_PCV']]]]]]]",1
693,"['G', ['|', ['!', ['&', ['!', 'PCVMode'], ['X', 'PCVMode']]], ['X', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['&', ['=', 'breathingCyleTime', ['/', '1', 'RR_PCV']], ['=', 'ExpiratoryTime', ['/', 'breathingCycleTime', ['+', '1', 'ItoE_PCV']]]]]]]]",1
694,"['->', 'PCVMode', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['&', ['=', 'breathingCyleTime', ['/', '1', 'RR_PCV']], ['=', 'ExpiratoryTime', ['/', 'breathingCycleTime', ['+', '1', 'ItoE_PCV']]]]]]",1
695,"['|', ['!', ['&', ['!', 'PCVMode'], ['X', 'PCVMode']]], ['X', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['&', ['=', 'breathingCyleTime', ['/', '1', 'RR_PCV']], ['=', 'ExpiratoryTime', ['/', 'breathingCycleTime', ['+', '1', 'ItoE_PCV']]]]]]]",1
696,"['X', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['&', ['=', 'breathingCyleTime', ['/', '1', 'RR_PCV']], ['=', 'ExpiratoryTime', ['/', 'breathingCycleTime', ['+', '1', 'ItoE_PCV']]]]]]",1
697,"['F', ['&', ['&', 'logParams', 'saveLog'], 'loadLog']]",1
698,"['&', ['&', 'logParams', 'saveLog'], 'loadLog']",1
699,"['&', 'logParams', 'saveLog']",1
700,loadLog,1
701,logParams,1
702,saveLog,1
703,"['&', ['G', ['->', ['&', ['!', 'patientBreathTrigger'], ['X', 'patientBreathTrigger']], ['X', ['F', 'breathingTimerReset']]]], ['->', 'patientBreathTrigger', ['F', 'breathingTimerReset']]]",1
704,"['G', ['->', ['&', ['!', 'patientBreathTrigger'], ['X', 'patientBreathTrigger']], ['X', ['F', 'breathingTimerReset']]]]",1
705,"['->', 'patientBreathTrigger', ['F', 'breathingTimerReset']]",1
