serialisation,size,count,shrinking_power
"['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testPSExpPass', 'testPSExpFail'], 'testPSExpSkip']]]",13,1,13
"['X', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['->', ['|', 'breathingCycleDone', 'patientBreathingRequest'], 'breathingCycleStart']]]",13,1,13
"['&', ['!', ['&', 'expiratoryPauseButton', ['|', 'PCVExpiratoryPhaseEnd', 'PSVExpiratoryPhaseEnd']]], ['X', ['&', 'expiratoryPauseButton', ['|', 'PCVExpiratoryPhaseEnd', 'PSVExpiratoryPhaseEnd']]]]",13,1,13
"['->', ['&', ['!', 'selfTestPassed'], ['X', 'selfTestPassed']], ['X', ['F', ['&', ['&', 'startMonitoring', 'startReportingHealthParams'], 'StandbyMode']]]]",13,1,13
"['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testFl2Pass', 'testFl2Fail'], 'testFl2Skip']]]",13,1,13
"['&', ['->', 'startPCV', ['->', ['&', 'PCVMode', 'startPSV'], ['->', ['&', 'PSVMode', 'runSelfTest'], 'SelfTestMode']]], 'error']",13,1,13
"['F', ['&', ['->', 'enableLeakCompensation', 'leakCompensation'], ['->', 'disableLeakCompensation', ['&', ['!', 'leakCompensation'], ['!', 'enableLeakCompensation']]]]]",12,1,12
"['->', 'StandbyMode', ['U', ['!', ['&', 'StandbyMode', ['X', ['!', 'StandbyMode']]]], ['&', 'ventilationOff', 'ventilationParmsAdjustable']]]",12,1,12
"['F', ['|', ['|', ['|', ['|', ['|', 'StartUpMode', 'SelfTestMode'], 'StandbyMode'], 'sPCVMode'], 'PSVMode'], 'FailSafeMode']]",12,1,12
"['G', ['->', ['&', ['!', 'startUpDone'], ['X', 'startUpDone']], ['X', ['F', ['|', 'newPatient', 'resumeVentilation']]]]]",12,1,12
"['->', 'SelfTestMode', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', 'selfTestPassed', 'selfTestFailed']]]",12,1,12
"['U', ['!', ['&', ['!', ['|', 'PSVMode', 'PCVMode']], ['X', ['|', 'PSVMode', 'PCVMode']]]], 'enterAlarmThresholds']",12,1,12
"['X', ['&', 'powerButton', ['&', ['&', ['&', 'breathingCircuitConnected', ['!', 'patientConnected']], 'airSupplyConnected'], 'powerConnected']]]",11,1,11
"['!', ['&', 'powerButton', ['&', ['&', ['&', 'breathingCircuitConnected', ['!', 'patientConnected']], 'airSupplyConnected'], 'powerConnected']]]",11,1,11
"['&', ['->', 'enableLeakCompensation', 'leakCompensation'], ['->', 'disableLeakCompensation', ['&', ['!', 'leakCompensation'], ['!', 'enableLeakCompensation']]]]",11,1,11
"['X', ['U', ['!', ['&', 'StandbyMode', ['X', ['!', 'StandbyMode']]]], ['&', 'ventilationOff', 'ventilationParmsAdjustable']]]",11,1,11
"['|', ['|', ['|', ['|', ['|', 'StartUpMode', 'SelfTestMode'], 'StandbyMode'], 'sPCVMode'], 'PSVMode'], 'FailSafeMode']",11,1,11
"['->', ['&', ['!', 'startUpDone'], ['X', 'startUpDone']], ['X', ['F', ['|', 'newPatient', 'resumeVentilation']]]]",11,1,11
"['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', 'selfTestPassed', 'selfTestFailed']]]",11,1,11
"['&', ['!', ['|', 'GUIFailue', ['!', 'GUIConnected']]], ['X', ['|', 'GUIFailue', ['!', 'GUIConnected']]]]",11,1,11
"['->', 'startPCV', ['->', ['&', 'PCVMode', 'startPSV'], ['->', ['&', 'PSVMode', 'runSelfTest'], 'SelfTestMode']]]",11,1,11
"['->', ['&', 'FailSafeMode', ['&', 'powerOff', ['|', ['|', 'StartUpMode', 'SelfTestMode'], 'StandByMode']]], 'off']",11,1,11
"['G', ['->', ['&', ['!', 'resumeVentilation'], ['X', 'resumeVentilation']], ['X', ['F', 'loadLastParams']]]]",10,1,10
"['->', 'powerFailure', ['|', ['G', '[0,120]', ['!', 'off']], ['G', ['!', 'off']]]]",10,1,10
"['G', ['->', ['&', ['!', 'preUseCheckDone'], ['X', 'preUseCheckDone']], ['X', ['F', 'logPreUseCheck']]]]",10,1,10
"['G', ['->', ['&', ['!', 'patientBreathTrigger'], ['X', 'patientBreathTrigger']], ['X', ['F', 'breathingTimerReset']]]]",10,1,10
"['G', ['->', ['&', ['!', 'powerSupplyChanged'], ['X', 'powerSupplyChanged']], ['X', ['F', 'logPowerSupply']]]]",10,1,10
"['G', ['->', ['&', ['!', 'gasSupplyFailure'], ['X', 'gasSupplyFailure']], ['X', ['F', 'patientSafe']]]]",10,1,10
"['G', ['->', ['&', ['!', 'patientChanged'], ['X', 'patientChanged']], ['X', ['F', 'logPatientChange']]]]",10,1,10
"['G', ['->', ['&', ['!', 'powerFailure'], ['X', 'powerFailure']], ['X', ['F', 'patientSafe']]]]",10,1,10
"['G', ['->', ['&', ['!', 'alarmSettingsChanged'], ['X', 'alarmSettingsChanged']], ['X', ['F', 'logAlarmSettings']]]]",10,1,10
"['->', 'FailSafeMode', ['U', ['!', ['&', 'FailSafeMode', ['X', ['!', 'FailSafeMode']]]], 'patientSafe']]",10,1,10
"['G', ['->', ['&', ['!', 'ventilatorSettingsChanged'], ['X', 'ventilatorSettingsChanged']], ['X', ['F', 'logVentilatorSettings']]]]",10,1,10
"['G', ['->', ['&', ['!', 'selfTestPassed'], ['X', 'selfTestPassed']], ['X', ['F', 'StandbyMode']]]]",10,1,10
"['G', ['->', ['&', ['!', 'apnea'], ['X', 'apnea']], ['X', ['F', 'apneaAlarm']]]]",10,1,10
"['!', ['&', ['!', ['|', 'PSVMode', 'PCVMode']], ['X', ['|', 'PSVMode', 'PCVMode']]]]",10,1,10
"['->', 'StartUpMode', ['U', ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]], 'initStart']]",10,1,10
"['->', ['|', ['>', 'param_V', 'paramMax_V'], ['<', 'param_V', 'paramMin_V']], ['F', 'paramAlarm_V']]",10,1,10
"['&', ['->', 'newPatient', ['->', ['&', 'SelfTestMode', ['!', 'newPatient']], 'StandByMode']], 'SelfTestMode']",10,1,10
"['->', ['&', ['!', 'resumeVentilation'], ['X', 'resumeVentilation']], ['X', ['F', 'loadLastParams']]]",9,1,9
"['X', ['|', ['G', '[0,120]', ['!', 'off']], ['G', ['!', 'off']]]]",9,1,9
"['->', ['&', ['!', 'preUseCheckDone'], ['X', 'preUseCheckDone']], ['X', ['F', 'logPreUseCheck']]]",9,1,9
"['&', ['!', ['&', 'leakCompensationEnable', 'MinPEEPAlarm']], ['X', ['&', 'leakCompensationEnable', 'MinPEEPAlarm']]]",9,1,9
"['->', ['&', ['!', 'patientBreathTrigger'], ['X', 'patientBreathTrigger']], ['X', ['F', 'breathingTimerReset']]]",9,1,9
"['->', ['&', ['!', 'powerSupplyChanged'], ['X', 'powerSupplyChanged']], ['X', ['F', 'logPowerSupply']]]",9,1,9
"['->', ['&', ['!', 'gasSupplyFailure'], ['X', 'gasSupplyFailure']], ['X', ['F', 'patientSafe']]]",9,1,9
"['&', ['!', ['<', 'inspiratoryPressure', 'InhaleTriggerSensitivityPCV']], ['X', ['<', 'inspiratoryPressure', 'InhaleTriggerSensitivityPCV']]]",9,1,9
"['->', ['&', ['!', 'patientChanged'], ['X', 'patientChanged']], ['X', ['F', 'logPatientChange']]]",9,1,9
"['->', ['&', ['!', 'powerFailure'], ['X', 'powerFailure']], ['X', ['F', 'patientSafe']]]",9,1,9
"['->', ['&', ['!', 'alarmSettingsChanged'], ['X', 'alarmSettingsChanged']], ['X', ['F', 'logAlarmSettings']]]",9,1,9
"['X', ['U', ['!', ['&', 'FailSafeMode', ['X', ['!', 'FailSafeMode']]]], 'patientSafe']]",9,1,9
"['|', ['|', ['|', ['|', 'StartUpMode', 'SelfTestMode'], 'StandbyMode'], 'sPCVMode'], 'PSVMode']",9,1,9
"['->', ['&', ['!', 'ventilatorSettingsChanged'], ['X', 'ventilatorSettingsChanged']], ['X', ['F', 'logVentilatorSettings']]]",9,1,9
"['->', ['&', ['!', 'selfTestPassed'], ['X', 'selfTestPassed']], ['X', ['F', 'StandbyMode']]]",9,1,9
"['->', ['&', ['!', 'apnea'], ['X', 'apnea']], ['X', ['F', 'apneaAlarm']]]",9,1,9
"['&', ['!', ['|', 'PSVMode', 'PCVMode']], ['X', ['|', 'PSVMode', 'PCVMode']]]",9,1,9
"['->', ['|', 'GUIFailue', ['!', 'GUIConnected']], ['F', ['&', 'ventilating', 'highPriorityAlarm']]]",9,1,9
"['X', ['U', ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]], 'initStart']]",9,1,9
"['&', ['!', ['>', 'P_insp', 'MaxP_insp']], ['X', ['>', 'P_insp', 'MaxP_insp']]]",9,1,9
"['->', ['&', 'PCVMode', 'startPSV'], ['->', ['&', 'PSVMode', 'runSelfTest'], 'SelfTestMode']]",9,1,9
"['&', 'FailSafeMode', ['&', 'powerOff', ['|', ['|', 'StartUpMode', 'SelfTestMode'], 'StandByMode']]]",9,1,9
"['->', 'selfTestPassed', ['F', ['&', ['&', 'startMonitoring', 'startReportingHealthParams'], 'StandbyMode']]]",8,1,8
"['X', ['|', ['>', 'param_V', 'paramMax_V'], ['<', 'param_V', 'paramMin_V']]]",8,1,8
"['!', ['|', ['>', 'param_V', 'paramMax_V'], ['<', 'param_V', 'paramMin_V']]]",8,1,8
"['->', ['>', 'P_insp', 'MaxP_insp'], ['F', ['&', 'inspiratoryPhaseEnd', 'expirationPhaseStart']]]",8,1,8
"['->', 'newPatient', ['->', ['&', 'SelfTestMode', ['!', 'newPatient']], 'StandByMode']]",8,1,8
"['->', 'disableLeakCompensation', ['&', ['!', 'leakCompensation'], ['!', 'enableLeakCompensation']]]",7,1,7
"['|', ['|', ['|', 'StartUpMode', 'SelfTestMode'], 'StandbyMode'], 'sPCVMode']",7,1,7
"['F', ['->', ['|', 'StartUpMode', 'SelfTestMode'], ['!', 'patientConnected']]]",7,1,7
"['F', ['|', ['->', 'enableLeakCompensation', 'leakCompensation'], ['!', 'leakCompensation']]]",7,1,7
"['F', ['->', ['=', 'user', 'operator'], ['!', 'eraseLog']]]",7,1,7
"['X', ['F', ['&', ['&', 'startMonitoring', 'startReportingHealthParams'], 'StandbyMode']]]",7,1,7
"['&', 'powerOff', ['|', ['|', 'StartUpMode', 'SelfTestMode'], 'StandByMode']]",7,1,7
"['!', ['&', ['!', 'InspiratoryPauseButton'], ['X', 'InspiratoryPauseButton']]]",6,1,6
"['->', ['&', 'leakCompensationEnable', 'MinPEEPAlarm'], ['F', 'leakCompensationActive']]",6,1,6
"['F', ['&', ['&', 'logParams', 'saveLog'], 'loadLog']]",6,1,6
"['->', ['<', 'inspiratoryPressure', 'InhaleTriggerSensitivityPCV'], ['F', 'breathingCycleStart']]",6,1,6
"['!', ['&', ['!', 'StandbyMode'], ['X', 'StandbyMode']]]",6,1,6
"['!', ['&', ['!', 'FailSafeMode'], ['X', 'FailSafeMode']]]",6,1,6
"['->', 'startUpDone', ['F', ['|', 'newPatient', 'resumeVentilation']]]",6,1,6
"['X', ['&', 'expiratoryPauseButton', ['|', 'PCVExpiratoryPhaseEnd', 'PSVExpiratoryPhaseEnd']]]",6,1,6
"['!', ['&', 'expiratoryPauseButton', ['|', 'PCVExpiratoryPhaseEnd', 'PSVExpiratoryPhaseEnd']]]",6,1,6
"['->', ['|', 'StartUpMode', 'SelfTestMode'], ['!', 'patientConnected']]",6,1,6
"['|', ['->', 'enableLeakCompensation', 'leakCompensation'], ['!', 'leakCompensation']]",6,1,6
"['->', ['=', 'user', 'operator'], ['!', 'eraseLog']]",6,1,6
"['->', ['&', 'SelfTestMode', ['!', 'newPatient']], 'StandByMode']",6,1,6
"['F', ['&', ['&', 'logVentilationParams', 'logAlarmParams'], 'logCalibrationParams']]",6,1,6
"['&', ['!', 'InspiratoryPauseButton'], ['X', 'InspiratoryPauseButton']]",5,1,5
"['&', ['!', 'newPatient'], ['X', 'newPatient']]",5,1,5
"['&', ['!', 'preUseCheckDone'], ['X', 'preUseCheckDone']]",5,1,5
"['&', ['!', 'patientBreathTrigger'], ['X', 'patientBreathTrigger']]",5,1,5
"['&', ['&', 'logParams', 'saveLog'], 'loadLog']",5,1,5
"['&', ['!', 'powerSupplyChanged'], ['X', 'powerSupplyChanged']]",5,1,5
"['&', ['!', 'off'], ['X', 'off']]",5,1,5
"['&', ['!', 'leakCompensation'], ['!', 'enableLeakCompensation']]",5,1,5
"['&', ['!', 'gasSupplyFailure'], ['X', 'gasSupplyFailure']]",5,1,5
"['&', ['!', 'patientChanged'], ['X', 'patientChanged']]",5,1,5
"['&', ['!', 'StandbyMode'], ['X', 'StandbyMode']]",5,1,5
"['&', ['!', 'alarmSettingsChanged'], ['X', 'alarmSettingsChanged']]",5,1,5
"['&', ['!', 'FailSafeMode'], ['X', 'FailSafeMode']]",5,1,5
"['|', ['|', 'StartUpMode', 'SelfTestMode'], 'StandbyMode']",5,1,5
"['X', ['F', ['|', 'newPatient', 'resumeVentilation']]]",5,1,5
"['&', ['!', 'startUpDone'], ['X', 'startUpDone']]",5,1,5
"['&', ['!', 'ventilatorSettingsChanged'], ['X', 'ventilatorSettingsChanged']]",5,1,5
"['X', ['|', 'GUIFailue', ['!', 'GUIConnected']]]",5,1,5
"['!', ['|', 'GUIFailue', ['!', 'GUIConnected']]]",5,1,5
"['X', ['F', ['&', 'ventilating', 'highPriorityAlarm']]]",5,1,5
"['X', ['F', ['&', 'inspiratoryPhaseEnd', 'expirationPhaseStart']]]",5,1,5
"['|', ['|', 'StartUpMode', 'SelfTestMode'], 'StandByMode']",5,1,5
"['->', ['&', 'PSVMode', 'runSelfTest'], 'SelfTestMode']",5,1,5
"['&', ['->', 'selfTestPassed', 'StandByMode'], 'StandByMode']",5,1,5
"['&', ['&', 'logVentilationParams', 'logAlarmParams'], 'logCalibrationParams']",5,1,5
"['->', 'resumeVentilation', ['F', 'loadLastParams']]",4,1,4
"['F', ['&', 'measureO2_PRC_', 'displayO2_PRC_']]",4,1,4
"['F', ['&', 'measureRR', 'displayRR']]",4,1,4
"['->', 'preUseCheckDone', ['F', 'logPreUseCheck']]",4,1,4
"['X', ['&', 'leakCompensationEnable', 'MinPEEPAlarm']]",4,1,4
"['!', ['&', 'leakCompensationEnable', 'MinPEEPAlarm']]",4,1,4
"['->', 'patientBreathTrigger', ['F', 'breathingTimerReset']]",4,1,4
"['->', 'powerSupplyChanged', ['F', 'logPowerSupply']]",4,1,4
"['->', 'gasSupplyFailure', ['F', 'patientSafe']]",4,1,4
"['X', ['<', 'inspiratoryPressure', 'InhaleTriggerSensitivityPCV']]",4,1,4
"['!', ['<', 'inspiratoryPressure', 'InhaleTriggerSensitivityPCV']]",4,1,4
"['->', 'patientChanged', ['F', 'logPatientChange']]",4,1,4
"['F', ['<=', 'GBPS', '5.2']]",4,1,4
"['->', 'powerFailure', ['F', 'patientSafe']]",4,1,4
"['->', 'alarmSettingsChanged', ['F', 'logAlarmSettings']]",4,1,4
"['F', ['&', 'measureFl1', 'display']]",4,1,4
"['->', 'ventilatorSettingsChanged', ['F', 'logVentilatorSettings']]",4,1,4
"['->', 'selfTestPassed', ['F', 'StandbyMode']]",4,1,4
"['->', 'apnea', ['F', 'apneaAlarm']]",4,1,4
"['X', ['|', 'PSVMode', 'PCVMode']]",4,1,4
"['!', ['|', 'PSVMode', 'PCVMode']]",4,1,4
"['F', ['&', 'measureTV', 'displayTV']]",4,1,4
"['X', ['>', 'P_insp', 'MaxP_insp']]",4,1,4
"['!', ['>', 'P_insp', 'MaxP_insp']]",4,1,4
"['&', 'SelfTestMode', ['!', 'newPatient']]",4,1,4
"['X', ['F', 'loadLastParams']]",3,1,3
"['&', 'measureO2_PRC_', 'displayO2_PRC_']",3,1,3
"['&', 'measureRR', 'displayRR']",3,1,3
"['X', ['F', 'logPreUseCheck']]",3,1,3
"['X', ['F', 'StartUpMode']]",3,1,3
"['X', ['F', 'leakCompensationActive']]",3,1,3
"['X', ['F', 'breathingTimerReset']]",3,1,3
"['&', 'logParams', 'saveLog']",3,1,3
"['X', ['F', 'logPowerSupply']]",3,1,3
"['X', ['F', 'breathingCycleStart']]",3,1,3
"['X', ['F', 'logPatientChange']]",3,1,3
"['<=', 'GBPS', '5.2']",3,1,3
"['X', ['F', 'logAlarmSettings']]",3,1,3
"['&', 'measureFl1', 'display']",3,1,3
"['X', ['F', 'logVentilatorSettings']]",3,1,3
"['X', ['F', 'StandbyMode']]",3,1,3
"['X', ['F', 'apneaAlarm']]",3,1,3
"['&', 'measureTV', 'displayTV']",3,1,3
"['=', 'user', 'operator']",3,1,3
"['X', ['F', 'paramAlarm_V']]",3,1,3
"['&', 'PSVMode', 'runSelfTest']",3,1,3
"['&', 'PCVMode', 'startPSV']",3,1,3
"['->', 'selfTestPassed', 'StandByMode']",3,1,3
"['&', 'logVentilationParams', 'logAlarmParams']",3,1,3
"['F', 'logO2SensorUse']",2,1,2
"['X', 'InspiratoryPauseButton']",2,1,2
"['X', 'newPatient']",2,1,2
"['X', 'preUseCheckDone']",2,1,2
"['!', 'preUseCheckDone']",2,1,2
"['X', 'patientBreathTrigger']",2,1,2
"['!', 'patientBreathTrigger']",2,1,2
"['X', 'powerSupplyChanged']",2,1,2
"['!', 'powerSupplyChanged']",2,1,2
"['X', 'off']",2,1,2
"['!', 'enableLeakCompensation']",2,1,2
"['X', 'gasSupplyFailure']",2,1,2
"['!', 'gasSupplyFailure']",2,1,2
"['X', 'patientChanged']",2,1,2
"['!', 'patientChanged']",2,1,2
"['X', 'StandbyMode']",2,1,2
"['X', 'alarmSettingsChanged']",2,1,2
"['!', 'alarmSettingsChanged']",2,1,2
"['X', 'FailSafeMode']",2,1,2
"['X', 'startUpDone']",2,1,2
"['!', 'startUpDone']",2,1,2
"['X', 'ventilatorSettingsChanged']",2,1,2
"['!', 'ventilatorSettingsChanged']",2,1,2
"['!', 'eraseLog']",2,1,2
"['F', 'measurePSins']",2,1,2
